,,,,,,,,,,,,,,,,,,,,
자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
본오1동 주민센터,무인대여소,경기도 안산시 상록구 샘골로 16,경기도 안산시 상록구 본오동 990,37.2851064626,126.8642508165,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,16,16,Y,기계식,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
사동 GS주유소,무인대여소,,경기도 안산시 상록구 사동 1496-9,37.2813478923,126.8469824982,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
안산 식물원,무인대여소,경기도 안산시 상록구 성호로 113,경기도 안산시 상록구 이동 615,37.313874,126.860855,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
그린빌 10단지,무인대여소,,경기도 안산시 상록구 이동 636-5,37.311741,126.842887,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
한양대 기숙사,무인대여소,경기도 안산시 상록구 한양대학로 55,경기도 안산시 상록구 사동 1271,37.2980037428,126.8343933842,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,32,32,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
월피동 한양 APT,무인대여소,경기도 안산시 상록구 안산천동로1길 9,경기도 안산시 상록구 월피동 447,37.332357,126.849307,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
강서고 건너편,무인대여소,경기도 안산시 단원구 화정로1길 20,경기도 안산시 단원구 와동 830,37.3336450162,126.8196054021,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
성포동 경일초교 사거리,무인대여소,경기도 안산시 상록구 화랑로 527,경기도 안산시 상록구 성포동 584,37.3219314935,126.8477261125,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
25시 문화광장(CGV 앞),무인대여소,경기도 안산시 단원구 광덕대로 157,경기도 안산시 단원구 고잔동 800,37.310741,126.829822,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,Y,수동식,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
광덕고,무인대여소,경기도 안산시 상록구 순환로 532,경기도 안산시 상록구 월피동 236-37,37.3401406189,126.845721,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
U-정보센터,무인대여소,,경기도 안산시 상록구 사동 1583-3,37.298342,126.844471,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
수변공원,무인대여소,,경기도 안산시 상록구 사동 1639-3,37.279818,126.834254,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
준공업단지사거리,무인대여소,,경기도 안산시 상록구 사동 1467-3,37.281865,126.846529,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
사2동주민센터,무인대여소,경기도 안산시 상록구 감골1로 52,경기도 안산시 상록구 사동 1344-5,37.2898094603,126.851844,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,25,25,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
반월공원,무인대여소,경기도 안산시 상록구 오목로 104,경기도 안산시 상록구 본오동 723,37.2898699034,126.8695516721,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
본오동한양아파트,무인대여소,,경기도 안산시 상록구 본오동 881-24,37.293666,126.861782,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
건건천복개주차장,무인대여소,,경기도 안산시 상록구 건건동 927-15,37.304003,126.901632,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,16,16,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
반월역,무인대여소,,경기도 안산시 상록구 건건동 536-11,37.311771,126.904021,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,16,16,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
수암보도육교,무인대여소,,경기도 안산시 상록구 수암동 427-2,37.362489,126.875458,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
수암동거주자우선주차장,무인대여소,,경기도 안산시 상록구 수암동 470,37.363851,126.877552,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,16,16,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
부곡종합시장,무인대여소,,경기도 안산시 상록구 부곡동 706,37.326612,126.857732,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
성포중학교,무인대여소,,경기도 안산시 상록구 월피동 536-15,37.334742,126.851586,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
관산도서관,무인대여소,,"경기도 안산시 단원구 원곡동 936-9,관산도서관",37.3321423276,126.7995916490,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,18,18,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
신길초등학교,무인대여소,,경기도 안산시 단원구 신길동 1514,37.335249,126.781433,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
선부고등학교,무인대여소,,경기도 안산시 단원구 원곡동 993,37.339963,126.792382,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
군자주공13단지,무인대여소,,경기도 안산시 단원구 선부동 1158-20,37.334041,126.813997,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
중앙주유소사거리,무인대여소,,경기도 안산시 단원구 와동 855,37.332918,126.823262,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
사세충열문사거리,무인대여소,,경기도 안산시 단원구 와동 718,37.333995,126.828667,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,17,17,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
검찰청정문,무인대여소,경기도 안산시 단원구 광덕서로 73 (고잔동),경기도 안산시 단원구 고잔동 711,37.311028,126.826107,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
중앙역맞은편,무인대여소,경기도 안산시 단원구 중앙대로 929,경기도 안산시 단원구 고잔동 541-3,37.317054,126.839904,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,37,37,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
고잔1동주민센터,무인대여소,,경기도 안산시 단원구 고잔동 산 79-4,37.327031,126.820458,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,17,17,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
시화호조력발전소,무인대여소,경기도 안산시 단원구 대부황금로 1901,경기도 안산시 단원구 대부동동 2098-1,37.310567,126.605688,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
안산디자인문화고등학교,무인대여소,,경기도 안산시 상록구 본오동 828,37.296748,126.872636,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,30,30,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
본오중학교,무인대여소,경기도 안산시 상록구 본오로 90,경기도 안산시 상록구 본오동 861,37.2931472010,126.8673220084,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,30,30,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
상록수역(1번출구),무인대여소,,경기도 안산시 상록구 본오동 874-7,37.302251,126.866371,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,35,35,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
상록수역(2번출구),무인대여소,,"경기도 안산시 상록구 본오동 1177,상록수역",37.3028270082,126.866494,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,25,25,Y,기계식,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
옥룡GS마켓,무인대여소,,충청남도 공주시 옥룡동 422-1,36.4564179263,127.1320935036,07:00,22:00,-,무료,무료,5,14,Y,기계식,N,041-840-8507,공주시청,2019-09-25,4500000,충청남도 공주시
일동주민센터,무인대여소,,경기도 안산시 상록구 일동 706,37.310013,126.866737,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
부곡도서관,무인대여소,경기도 안산시 상록구 성호로 333,경기도 안산시 상록구 부곡동 709-2,37.332639,126.860852,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,15,15,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
조각공원,무인대여소,경기도 안산시 상록구 성호로 189,경기도 안산시 상록구 부곡동 741,37.320494,126.857210,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
한양대앞역(환승주차장),무인대여소,경기도 안산시 상록구 송호1길 9,경기도 안산시 상록구 이동 662-3,37.311815,126.846851,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,30,30,Y,기계식,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
은하수공원,무인대여소,,경기도 안산시 상록구 사동 1253-6,37.303041,126.854022,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
감골시민홀,무인대여소,경기도 안산시 상록구 석호로 226,경기도 안산시 상록구 사동 1342,37.293314,126.8553669954,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
성안중학교,무인대여소,,경기도 안산시 상록구 사동 1538-2,37.303494,126.847541,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,20,20,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
송호고등학교,무인대여소,,경기도 안산시 상록구 이동 740,37.310232,126.847336,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,25,25,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
단원미술관,무인대여소,,경기도 안산시 상록구 성포동 586-1,37.316476,126.849319,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,15,15,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
노적봉사거리,무인대여소,,경기도 안산시 상록구 성포동 679-15,37.327546,126.849735,00:00,23:59,연중무휴,유료,년회원(12개월) 3만원 + 반기회원(6개월) 2만원 + 월회원(30일) 4천원 + 일회원(1일) 천원,25,25,N,,N,1544-6339,안산도시공사,2019-07-05,3930000,경기도 안산시
